Wine;link;image_names;image_link
Lirico Monferrato Chiaretto 2021;https://www.vivino.com/IT/en/cascina-gilli-lirico-monferrato-chiaretto-2021/w/5780398;images/LiricoMonferratoChiaretto2021.png;https://images.vivino.com/thumbs/uODGSDe0RIWs5snX3pn3XA_pb_x600.png
Moscato d'Asti 2022;https://www.vivino.com/IT/en/balbi-soprani-moscato-d-asti-2022/w/25994;images/Moscatod'Asti2022.png;https://images.vivino.com/thumbs/mUan6e2FT0CSKbixVv9iCg_pb_x600.png
La Solista Barbera d'Asti 2018;https://www.vivino.com/IT/en/la-caudrina-la-solista-barbera-d-asti-2018/w/1376331;images/LaSolistaBarberad'Asti2018.png;https://images.vivino.com/thumbs/kf6OpFE7SDaX4wHmVHTTZA_pb_x600.png
Calypsos 2021;https://www.vivino.com/IT/en/montalbera-calypsos-2021/w/1363273;images/Calypsos2021.png;https://images.vivino.com/thumbs/TbK8BxwJRCyft_aYSkFbfg_pb_x600.png
L'Ardì Dolcetto d’Acqui 2020;https://www.vivino.com/IT/en/banfi-l-ardi-dolcetto-d-acqui-2020/w/1843813;images/L'ArdìDolcettod’Acqui2020.png;https://images.vivino.com/thumbs/lUkvD1kwSmmGxyKGWAIyoA_pb_x600.png
Dolcetto d'Alba 2021;https://www.vivino.com/IT/en/lastemia-pentita-dolcetto-d-alba-2021/w/4159443;images/Dolcettod'Alba2021.png;https://images.vivino.com/thumbs/2nuZtefvS6aLhW51KRuojQ_pb_x600.png
Dolcetto d'Acqui 2018;https://www.vivino.com/IT/en/ca-bianca-dolcetto-d-acqui-dolcetto-dacqui-2018/w/1154813;images/Dolcettod'Acqui2018.png;https://images.vivino.com/thumbs/RfyM_YDnQfSbcmIs_cU3Aw_pb_x600.png
La Bernardina 2021;https://www.vivino.com/IT/en/accornero-la-bernardina-2021/w/1566498;images/LaBernardina2021.png;https://images.vivino.com/thumbs/KUIMUCkGR3aW-J7IjyJqcA_pb_x600.png
La Bernardina 2020;https://www.vivino.com/IT/en/accornero-la-bernardina-2020/w/1566498;images/LaBernardina2020.png;https://images.vivino.com/thumbs/KUIMUCkGR3aW-J7IjyJqcA_pb_x600.png
Lan Langhe Favorita 2022;https://www.vivino.com/IT/en/it-clavesana-lan-langhe-favorita-2022/w/1858940;images/LanLangheFavorita2022.png;https://images.vivino.com/thumbs/024a0wcyam25p_150x200.jpg
Moye Bonarda Frizzante 2021;https://www.vivino.com/IT/en/cascina-gilli-moye-bonarda-frizzante-2021/w/2057209;images/MoyeBonardaFrizzante2021.png;https://images.vivino.com/thumbs/JzEw4aGpRuyu-8PJUrcZxQ_pb_x600.png
Moscato d'Asti 2018;https://www.vivino.com/IT/en/cascina-fonda-moscato-d-asti-2018/w/1551173;images/Moscatod'Asti2018.png;https://images.vivino.com/thumbs/n9PEcuDoQRiCCjz4Y07taw_pb_x600.png
Palás Gavi 2019;https://www.vivino.com/IT/en/michele-chiarlo-palas-gavi-gavi-white-wine-2019/w/4303180;images/PalásGavi2019.png;https://images.vivino.com/thumbs/I2Al707pR_icfD2TGhMkZg_pb_x600.png
L'Amor Cortese 2022;https://www.vivino.com/IT/en/gaudio-bricco-mondalino-l-amor-cortese-2022/w/1189059;images/L'AmorCortese2022.png;https://images.vivino.com/thumbs/BlBwAurfS8O3GIfTvD6TFQ_pb_x600.png
Freisa di Chieri 2022;https://www.vivino.com/IT/en/terre-dei-santi-freisa-di-chieri-2022/w/1504495;images/FreisadiChieri2022.png;https://images.vivino.com/thumbs/w-BWhZt0SEWlvUt3Iwf1OQ_150x200.jpg
Barbera d'Alba 2021;https://www.vivino.com/IT/en/it-villa-da-filicaja-barbera-d-alba-2021/w/8145679;images/Barberad'Alba2021.png;https://images.vivino.com/thumbs/19HJnwmbRPeXUXBg4xhpAA_pb_x600.png
Tuffo 2021;https://www.vivino.com/IT/en/morgassi-superiore-tuffo-2021/w/1577690;images/Tuffo2021.png;https://images.vivino.com/thumbs/vFYV_VdWSkyNl7Il2lO1Ng_pb_x600.png
Blina Barbera d'Asti 2020;https://www.vivino.com/IT/en/agostino-pavia-figli-blina-barbera-d-asti-2020/w/1369884;images/BlinaBarberad'Asti2020.png;https://images.vivino.com/thumbs/ahICcwOJS8qmEgDRjL7GHQ_pb_x600.png
Dianae Barbera d'Asti 2022;https://www.vivino.com/IT/en/cantine-povero-asti-dianae-barbera-d-asti-2022/w/4139436;images/DianaeBarberad'Asti2022.png;https://images.vivino.com/thumbs/gji_mESqRz6hXBvYe_vZ3A_pb_x600.png
Cuvée Blanche Extra Dry N.V.;https://www.vivino.com/IT/en/montalbera-cuvee-blanche-extra-dry-nv/w/4227440;images/CuvéeBlancheExtraDryN.V..png;https://images.vivino.com/thumbs/1iwDjhnCSiKfGeVsK0KARg_pb_x600.png
El Calié Mosto d'Uva 2022;https://www.vivino.com/IT/en/borgo-maragliano-el-calie-mosto-d-uva-2022/w/1636591;images/ElCaliéMostod'Uva2022.png;https://images.vivino.com/thumbs/30mfvWQsTAGQVen8un-Lgg_pb_x600.png
Ciaret 2022;https://www.vivino.com/IT/en/gaudio-bricco-mondalino-ciaret-bricco-mondalino-2022/w/2645799;images/Ciaret2022.png;https://images.vivino.com/thumbs/iWMs8_m9TvuBx5tkTIADgA_pb_x600.png
Moscato d'Asti 2022;https://www.vivino.com/IT/en/cossetti-moscato-d-asti-2022/w/1515735;images/Moscatod'Asti2022.png;https://images.vivino.com/thumbs/wbgWP2B6SXSgD4CbrSY0nA_pb_x600.png
Nebbiolo Langhe 2019;https://www.vivino.com/IT/en/borgo-reale-nebbiolo-langhe-2019/w/2237742;images/NebbioloLanghe2019.png;https://images.vivino.com/thumbs/_HqUTOQIQx2DmhVHBHI3Yg_pb_x600.png
MEJ Piemonte Chardonnay 2019;https://www.vivino.com/IT/en/la-caudrina-mej-piemonte-chardonnay-2019/w/1207232;images/MEJPiemonteChardonnay2019.png;https://images.vivino.com/thumbs/YHDw32CySMmkTT9vookkvg_pb_x600.png
Barbera del Monferrato Frizzante 2021;https://www.vivino.com/IT/en/duchessa-lia-barbera-del-monferrato-frizzante-2021/w/1985539;images/BarberadelMonferratoFrizzante2021.png;https://images.vivino.com/thumbs/nLDM7T0JSteKGLYEJoSpwg_pb_x600.png
Moye Bonarda Frizzante 2020;https://www.vivino.com/IT/en/cascina-gilli-moye-bonarda-frizzante-2020/w/2057209;images/MoyeBonardaFrizzante2020.png;https://images.vivino.com/thumbs/JzEw4aGpRuyu-8PJUrcZxQ_pb_x600.png
Neirone Barbera d' Asti 2021;https://www.vivino.com/IT/en/produttori-del-gavi-neirone-barbera-d-asti-castilla-and-leon-red-wine-v-2616b-2021/w/4083076;images/NeironeBarberad'Asti2021.png;https://images.vivino.com/thumbs/bamHf5feS8KvY4S-Z2zyiw_150x200.jpg
Dogliani 2022;https://www.vivino.com/IT/en/aldo-clerico-dogliani-2022/w/2050500;images/Dogliani2022.png;https://images.vivino.com/thumbs/pDAgS2O_T4Ge4JCHE0ld3g_pb_x600.png
Rosa Regale 2022;https://www.vivino.com/IT/en/banfi-rosa-regale-2022/w/1133685;images/RosaRegale2022.png;https://images.vivino.com/thumbs/k8skbcUUTjSjviqt1OLhEA_pb_x600.png
Barbera d'Asti 2020;https://www.vivino.com/IT/en/duchessa-lia-barbera-d-asti-2020/w/1208375;images/Barberad'Asti2020.png;https://images.vivino.com/thumbs/HX6j8kOHQfWrxT8AU9gRzA_pb_x600.png
Pumìn Rus Rosato 2022;https://www.vivino.com/IT/en/diego-pressenda-la-torricella-pumin-rus-rosato-2022/w/1642905;images/PumìnRusRosato2022.png;https://images.vivino.com/thumbs/OkbiuK_0SEmCXXX_NMCbeg_150x200.jpg
Furmentin Plissè N.V.;https://www.vivino.com/IT/en/terrenostre-furmentin-plisse-nv/w/1147293;images/FurmentinPlissèN.V..png;https://images.vivino.com/thumbs/fazPxnDJTYSq8gGrx-m4VQ_pb_x600.png
Croja Barbera d'Asti 2019;https://www.vivino.com/IT/en/poggio-croja-barbera-d-asti-2019/w/3704084;images/CrojaBarberad'Asti2019.png;https://images.vivino.com/thumbs/4hPugoxoRjy6Su5JkSLuog_pb_x600.png
Pian Balbo Dolcetto d'Alba 2021;https://www.vivino.com/IT/en/colla-pian-balbo-dolcetto-d-alba-2021/w/1727930;images/PianBalboDolcettod'Alba2021.png;https://images.vivino.com/thumbs/uabpQL0sSWyDhqizrI_2XA_pb_x600.png
Sifasol Moscato d'Asti 2022;https://www.vivino.com/IT/en/scagliola-giacomo-sifasol-moscato-d-asti-moscato-dasti-2022/w/2204063;images/SifasolMoscatod'Asti2022.png;https://images.vivino.com/thumbs/3V5KnVPCTPag9nk-9lVJ9w_150x200.jpg
La Tradizione Ruché di Castagnole Monferrato 2021;https://www.vivino.com/IT/en/montalbera-la-tradizione-ruche-di-castagnole-monferrato-2021/w/1146630;images/LaTradizioneRuchédiCastagnoleMonferrato2021.png;https://images.vivino.com/thumbs/PTF9O3XGSgaCDIYo-0JaPQ_pb_x600.png
Barbera Langhe Casaret 2021;https://www.vivino.com/IT/en/abbona-marziano-and-c-ss-barbera-langhe-casaret-2021/w/1566580;images/BarberaLangheCasaret2021.png;https://images.vivino.com/thumbs/Es8-OUB9SD-uP_-fnooo4g_pb_x600.png
Il Forno  Freisa d'Asti 2020;https://www.vivino.com/IT/en/cascina-gilli-il-forno-freisa-d-asti-2020/w/2305297;images/IlFornoFreisad'Asti2020.png;https://images.vivino.com/thumbs/7DVMFZCIQvSV7QASueirlQ_pb_x600.png
Morenico Colline Novaresi 2021;https://www.vivino.com/IT/en/rovellotti-morenico-colline-novaresi-2021/w/5257890;images/MorenicoCollineNovaresi2021.png;https://images.vivino.com/thumbs/ioNqhr3PSZGLoUrowTyntA_pb_x600.png
Tinetta 2022;https://www.vivino.com/IT/en/la-bollina-tinetta-2022/w/4367169;images/Tinetta2022.png;https://images.vivino.com/thumbs/f17UnSdERCGMJSecdy_Bhg_pb_x600.png
Roccabella Dolcetto d'Alba 2022;https://www.vivino.com/IT/en/vite-colte-roccabella-dolcetto-d-alba-2022/w/1176751;images/RoccabellaDolcettod'Alba2022.png;https://images.vivino.com/thumbs/pD8qEPxJTuagaHxrCsjzaQ_pb_x600.png
Malvasia di Castelnuovo Don Bosco 2022;https://www.vivino.com/IT/en/cascina-gilli-malvasia-di-castelnuovo-don-bosco-2022/w/1480905;images/MalvasiadiCastelnuovoDonBosco2022.png;https://images.vivino.com/thumbs/kzqz-D3PQqu3vt8lwB2gJQ_pb_x600.png
Bricco Bartolomeo 2021;https://www.vivino.com/IT/en/la-colombera-bricco-bartolomeo-2021/w/5422742;images/BriccoBartolomeo2021.png;https://images.vivino.com/thumbs/pCuX4gTLR6eacE7AkL_4Sw_pb_x600.png
Rafè Chardonnay 2022;https://www.vivino.com/IT/en/cascina-gilli-rafe-2022/w/89492;images/RafèChardonnay2022.png;https://images.vivino.com/thumbs/s-whO5hpTqWErHPJg59YVw_pb_x600.png
Barbera d'Alba Rosa 2016;https://www.vivino.com/IT/en/cozzo-mario-barbera-d-alba-rosa-2016/w/1383127;images/Barberad'AlbaRosa2016.png;https://images.vivino.com/thumbs/vsTLxeKrTtio_BsApFsJsg_pb_x600.png
Nebbiolo d'Alba 2020;https://www.vivino.com/IT/en/antica-casa-aresca-nebbiolo-d-alba-nebbiolo-dalba-2020/w/2103871;images/Nebbiolod'Alba2020.png;https://images.vivino.com/thumbs/j8oSrJnHSGyei49xC-C0oQ_150x200.jpg
Bricco Bartolomeo 2020;https://www.vivino.com/IT/en/la-colombera-bricco-bartolomeo-2020/w/5422742;images/BriccoBartolomeo2020.png;https://images.vivino.com/thumbs/pCuX4gTLR6eacE7AkL_4Sw_pb_x600.png
Dolcetto Langhe Visadi 2021;https://www.vivino.com/IT/en/domenico-clerico-dolcetto-langhe-visadi-2021/w/92703;images/DolcettoLangheVisadi2021.png;https://images.vivino.com/thumbs/-jDhTtlnQCiEO4a1yb_6Og_pb_x600.png
Caesarus Albarossa Piemonte 2018;https://www.vivino.com/IT/en/tenuta-la-crosa-caesarus-albarossa-piemonte-2018/w/1756684;images/CaesarusAlbarossaPiemonte2018.png;https://images.vivino.com/thumbs/cOVp2xQMQFSnaHNe70rwMg_150x200.jpg
Fonsina 2022;https://www.vivino.com/IT/en/accornero-fonsina-2022/w/1615408;images/Fonsina2022.png;https://images.vivino.com/thumbs/2zUhxUqNQPWzB2ZivaZbag_pb_x600.png
Grignè Grignolino d'Asti 2021;https://www.vivino.com/IT/en/montalbera-grigne-grignolino-d-asti-2021/w/1146642;images/GrignèGrignolinod'Asti2021.png;https://images.vivino.com/thumbs/bUZUiRAZTQWiVLP7gVfFoA_pb_x600.png
Dolcetto d'Alba 2018;https://www.vivino.com/IT/en/sordo-dolcetto-d-alba-2018/w/1160846;images/Dolcettod'Alba2018.png;https://images.vivino.com/thumbs/1eCcV9NEQPKqLNdM6DLs_w_pb_x600.png
Dolcetto d'Alba 2015;https://www.vivino.com/IT/en/azienda-agricola-brezza-giacomo-e-figli-dolcetto-d-alba-2015/w/1195239;images/Dolcettod'Alba2015.png;https://images.vivino.com/thumbs/uZKoEX58TYqJSXyWr35__w_pb_x600.png
Dolcetto d'Alba 2020;https://www.vivino.com/IT/en/azienda-agricola-brezza-giacomo-e-figli-dolcetto-d-alba-2020/w/1195239;images/Dolcettod'Alba2020.png;https://images.vivino.com/thumbs/uZKoEX58TYqJSXyWr35__w_pb_x600.png
Pensé Barbera 2020;https://www.vivino.com/IT/en/cantine-povero-asti-pense-barbera-piedmont-2020/w/8713288;images/PenséBarbera2020.png;https://images.vivino.com/thumbs/TRfkuMrDTXCCgw7K38_UIw_pb_x600.png
Dolcetto d'Alba 2019;https://www.vivino.com/IT/en/azienda-agricola-fabio-perrone-dolcetto-d-alba-2019/w/7149607;images/Dolcettod'Alba2019.png;https://images.vivino.com/thumbs/xjMVkuXpS-iSHQTCnUjUAA_150x200.jpg
Nebbiolo d’Alba 2017;https://www.vivino.com/IT/en/giuseppe-roagna-nebbiolo-d-alba-2017/w/6135624;images/Nebbiolod’Alba2017.png;https://images.vivino.com/thumbs/O1nSHQY_T-W6PYqV82mCOA_pb_x600.png
Langhe Arneis 2021;https://www.vivino.com/IT/en/tintero-elvio-langhe-arneis-2021/w/1666364;images/LangheArneis2021.png;https://images.vivino.com/thumbs/peFUGZHCQ1SqZkoFIiohLA_pb_x600.png
Barbera d'Asti 2021;https://www.vivino.com/IT/en/it-castello-del-poggio-barbera-d-asti-2021/w/1127104;images/Barberad'Asti2021.png;https://images.vivino.com/thumbs/IheXi3J3Te-5m6eujCEEUg_pb_x600.png
Bric Merli Nebbiolo d'Alba 2020;https://www.vivino.com/IT/en/malabaila-di-canale-bric-merli-nebbiolo-d-alba-2020/w/1907235;images/BricMerliNebbiolod'Alba2020.png;https://images.vivino.com/thumbs/Son6ub6KRM2w15Tg2hsEEw_pb_x600.png
Il Doge Gavi 2021;https://www.vivino.com/IT/en/broglia-gavi-il-doge-gavi-2021/w/1182873;images/IlDogeGavi2021.png;https://images.vivino.com/thumbs/QtPo-5kxSK6JAOUQWCdHNA_pb_x600.png
Pian Scorrone Barbera d'Asti 2021;https://www.vivino.com/IT/en/il-falchetto-pian-scorrone-barbera-d-asti-2021/w/1173500;images/PianScorroneBarberad'Asti2021.png;https://images.vivino.com/thumbs/H5HwklVXST2aylN31bnLpQ_pb_x600.png
Principessa Gavia 2022;https://www.vivino.com/IT/en/banfi-principessa-gavia-2022/w/1133704;images/PrincipessaGavia2022.png;https://images.vivino.com/thumbs/YnkPWdp5TjKXvywlP5ZUdw_pb_x600.png
Dogliani 2022;https://www.vivino.com/IT/en/luigi-einaudi-dogliani-2022/w/22769;images/Dogliani2022.png;https://images.vivino.com/thumbs/MDxdHE3LRK-v5AhpqMG9VQ_pb_x600.png
Moscato d'Asti Nivole 2020;https://www.vivino.com/IT/en/michele-chiarlo-moscato-d-asti-nivole-2020/w/86559;images/Moscatod'AstiNivole2020.png;https://images.vivino.com/thumbs/Us9KIO25Rbi-Tkyf7tQ7OA_pb_x600.png
Savincato Dolcetto d'Alba 2021;https://www.vivino.com/IT/en/tenuta-l-illuminata-savincato-dolcetto-d-alba-2021/w/2005605;images/SavincatoDolcettod'Alba2021.png;https://images.vivino.com/thumbs/xTijjEwSTKaGBUOK7T0yfQ_pb_x600.png
Nuvole Sul Poggio 2022;https://www.vivino.com/IT/en/it-il-poggio-di-gavi-nuvole-sul-poggio-2022/w/4411785;images/NuvoleSulPoggio2022.png;https://images.vivino.com/thumbs/9WRHXqALR3-3X96t1fqIKA_pb_x600.png
Dogliani 2020;https://www.vivino.com/IT/en/luigi-einaudi-dogliani-2020/w/22769;images/Dogliani2020.png;https://images.vivino.com/thumbs/MDxdHE3LRK-v5AhpqMG9VQ_pb_x600.png
Moscato d'Asti 2022;https://www.vivino.com/IT/en/la-morandina-moscato-d-asti-2022/w/1182340;images/Moscatod'Asti2022.png;https://images.vivino.com/thumbs/_XHv3xXtSC25E2lC_OTvOQ_pb_x600.png
La Presidenta 2020;https://www.vivino.com/IT/en/bricco-dei-guazzi-la-presidenta-2020/w/88480;images/LaPresidenta2020.png;https://images.vivino.com/thumbs/li16hC_nSJCRwMWEM2W3Wg_pb_x600.png
Rablé Barbera d'Asti 2014;https://www.vivino.com/IT/en/vignaquaranti-rable-barbera-d-asti-2014/w/1378305;images/RabléBarberad'Asti2014.png;https://images.vivino.com/thumbs/iF2OctcwS_O1_9YiB2JaMw_pb_x600.png
Crota Rossa Barbera d'Alba 2020;https://www.vivino.com/IT/en/la-bioca-crota-rossa-barbera-d-alba-2020/w/6737553;images/CrotaRossaBarberad'Alba2020.png;https://images.vivino.com/thumbs/4ct6Cj4BTZihh76fcmBYJA_pb_x600.png
Dolcetto d'Alba 2021;https://www.vivino.com/IT/en/fratelli-serio-and-battista-borgogno-dolcetto-d-alba-2021/w/1506988;images/Dolcettod'Alba2021.png;https://images.vivino.com/thumbs/dun-qpJLSLSA_xvVGljM2Q_pb_x600.png
Barbera d'Alba 2021;https://www.vivino.com/IT/en/costa-di-bussia-barbera-d-alba-2021/w/11889;images/Barberad'Alba2021.png;https://images.vivino.com/thumbs/8a4fwSZBQWGVlFD-gw8gLg_pb_x600.png
Malvasia di Castelnuovo Don Bosco 2021;https://www.vivino.com/IT/en/cascina-gilli-malvasia-di-castelnuovo-don-bosco-2021/w/1480905;images/MalvasiadiCastelnuovoDonBosco2021.png;https://images.vivino.com/thumbs/kzqz-D3PQqu3vt8lwB2gJQ_pb_x600.png
San Luigi Dogliani 2018;https://www.vivino.com/IT/en/chionetti-san-luigi-dogliani-2018/w/1587293;images/SanLuigiDogliani2018.png;https://images.vivino.com/thumbs/h-vbPqerRo6utTxp7eRPXA_pb_x600.png
Nebbiolo d'Alba 2020;https://www.vivino.com/IT/en/pinsoglio-fabrizio-nebbiolo-d-alba-2020/w/4006955;images/Nebbiolod'Alba2020.png;https://images.vivino.com/thumbs/ev14kM02TWiqOMmoQr24XA_pb_x600.png
Campolungo Barbera d'Asti 2021;https://www.vivino.com/IT/en/cascina-vengore-campolungo-barbera-d-asti-2021/w/6151433;images/CampolungoBarberad'Asti2021.png;https://images.vivino.com/thumbs/Pw4K5rtIQ8O5N1-XczEd1Q_pb_x600.png
Trivolì Frizzante 2022;https://www.vivino.com/IT/en/luigi-tacchino-trivoli-frizzante-2022/w/1800034;images/TrivolìFrizzante2022.png;https://images.vivino.com/thumbs/efZywgyARgeicEz8ZnRvTA_pb_x600.png
Crota Rossa Langhe Nebbiolo 2021;https://www.vivino.com/IT/en/la-bioca-crota-rossa-langhe-nebbiolo-2021/w/7210079;images/CrotaRossaLangheNebbiolo2021.png;https://images.vivino.com/thumbs/_OJZ1pp1TPqgSggDryBUpg_pb_x600.png
Luna di Maggio Freisa d'Asti Frizzante 2021;https://www.vivino.com/IT/en/cascina-gilli-luna-di-maggio-freisa-d-asti-frizzante-2021/w/2068262;images/LunadiMaggioFreisad'AstiFrizzante2021.png;https://images.vivino.com/thumbs/wLQwR3HSScWkrF5VtjgMNA_pb_x600.png
Barbera d'Asti 2017;https://www.vivino.com/IT/en/damilano-barbera-d-asti-2017/w/1231186;images/Barberad'Asti2017.png;https://images.vivino.com/thumbs/6jwsVnWVRqmXuoE38Al3BA_pb_x600.png
La Villa Barbera d'Asti 2021;https://www.vivino.com/IT/en/olim-bauda-la-villa-barbera-d-asti-2021/w/1209239;images/LaVillaBarberad'Asti2021.png;https://images.vivino.com/thumbs/GWKSbsrRTlSVYIB1eRJZqg_pb_x600.png
Montej Rosso 2021;https://www.vivino.com/IT/en/villa-sparina-montej-rosso-2021/w/1138246;images/MontejRosso2021.png;https://images.vivino.com/thumbs/kd3T6yVRT2aMxi8jKZsNOw_pb_x600.png
Aurelia Langhe Arneis 2020;https://www.vivino.com/IT/en/rivetti-massimo-aurelia-langhe-arneis-2020/w/2420858;images/AureliaLangheArneis2020.png;https://images.vivino.com/thumbs/rcH8BH2hSIiAY7KX3PBx9Q_pb_x600.png
Aurelia Langhe Arneis 2021;https://www.vivino.com/IT/en/rivetti-massimo-aurelia-langhe-arneis-2021/w/2420858;images/AureliaLangheArneis2021.png;https://images.vivino.com/thumbs/rcH8BH2hSIiAY7KX3PBx9Q_pb_x600.png
Terra 2021;https://www.vivino.com/IT/en/vigneti-massa-terra-2021/w/1215029;images/Terra2021.png;https://images.vivino.com/thumbs/Fc7w2THrQDWQVcy6qQjMvw_pb_x600.png
Aldo Dolcetto d'Alba 2021;https://www.vivino.com/IT/en/adriano-marco-e-vittorio-aldo-dolcetto-d-alba-2021/w/100203;images/AldoDolcettod'Alba2021.png;https://images.vivino.com/thumbs/TlH0tsJHRgylBkW0tHW0mg_pb_x600.png
Dolcetto d'Alba 2021;https://www.vivino.com/IT/en/bruna-grimaldi-dolcetto-d-alba-2021/w/1152998;images/Dolcettod'Alba2021.png;https://images.vivino.com/thumbs/9jY2PactRYiE-NWGWbNfeQ_pb_x600.png
Sopra Berruti Barbera d'Asti 2021;https://www.vivino.com/IT/en/it-l-armangia-sopra-berruti-barbera-d-asti-2021/w/1210079;images/SopraBerrutiBarberad'Asti2021.png;https://images.vivino.com/thumbs/XHk64QX_QOynjzHZUjiWwA_150x200.jpg
Bric dei Pittatori Barbera d'Alba 2020;https://www.vivino.com/IT/en/collina-san-ponzio-bric-dei-pittatori-barbera-d-alba-2020/w/7175311;images/BricdeiPittatoriBarberad'Alba2020.png;https://images.vivino.com/thumbs/McH4f75kRNG2e4YY7kmxVg_pb_x600.png
Brachetto d'Acqui 2022;https://www.vivino.com/IT/en/alice-bel-colle-brachetto-d-acqui-2022/w/1522713;images/Brachettod'Acqui2022.png;https://images.vivino.com/thumbs/OrahWfy9QbioN2heOfoTvw_pb_x600.png
Palás Moscato d'Asti 2022;https://www.vivino.com/IT/en/michele-chiarlo-palas-moscato-d-asti-2022/w/2179436;images/PalásMoscatod'Asti2022.png;https://images.vivino.com/thumbs/FZyc8DtqRpyOia2rSDB68w_pb_x600.png
Trifulot Langhe Dolcetto 2021;https://www.vivino.com/IT/en/teo-costa-trifulot-langhe-dolcetto-2021/w/2008928;images/TrifulotLangheDolcetto2021.png;https://images.vivino.com/thumbs/ytXG4Hk1RwOrJMS0Gh_kew_pb_x600.png
Dolcetto d'Alba 2020;https://www.vivino.com/IT/en/sordo-dolcetto-d-alba-2020/w/1160846;images/Dolcettod'Alba2020.png;https://images.vivino.com/thumbs/1eCcV9NEQPKqLNdM6DLs_w_pb_x600.png
Barbera d'Alba 2019;https://www.vivino.com/IT/en/sordo-barbera-d-alba-2019/w/1160852;images/Barberad'Alba2019.png;https://images.vivino.com/thumbs/7g3ojgNSSDGJcMhKFgqvpg_pb_x600.png
Lanfora Grignolino d’Asti 2018;https://www.vivino.com/IT/en/montalbera-lanfora-grignolino-dasti-2018/w/6467249;images/LanforaGrignolinod’Asti2018.png;https://images.vivino.com/thumbs/54z_OlzCSI6gJrhtF89tXg_pb_x600.png
Barbera d'Asti 2021;https://www.vivino.com/IT/en/pianbello-barbera-d-asti-2021/w/1763894;images/Barberad'Asti2021.png;https://images.vivino.com/thumbs/FWa25fF9SiaOp417IvcSug_pb_x600.png
Gavi 2021;https://www.vivino.com/IT/en/deltetto-gavi-2021/w/1652730;images/Gavi2021.png;https://images.vivino.com/thumbs/e4nNoYBLR7uKXs7n_0CryQ_pb_x600.png
Suasì Rosato 2021;https://www.vivino.com/IT/en/deltetto-suasi-rosato-2021/w/7327722;images/SuasìRosato2021.png;https://images.vivino.com/thumbs/R0oMHFCqR96agWocp5mzNA_pb_x600.png
La Mostella Colline Novaresi Vespolina 2019;https://www.vivino.com/IT/en/torraccia-del-piantavigna-la-mostella-colline-novaresi-vespolina-2019/w/1967316;images/LaMostellaCollineNovaresiVespolina2019.png;https://images.vivino.com/thumbs/tW9-3lHeSZmwiD5RSZey0g_pb_x600.png
Suasì 2021;https://www.vivino.com/IT/en/deltetto-suasi-2021/w/1815251;images/Suasì2021.png;https://images.vivino.com/thumbs/9G0fBAl9SR6OJnctAhRQaA_pb_x600.png
Servaj Favorita 2022;https://www.vivino.com/IT/en/deltetto-servaj-favorita-2022/w/1194883;images/ServajFavorita2022.png;https://images.vivino.com/thumbs/55LHCiHcRMKP0AcymgMGSQ_pb_x600.png
Biancamano Erbaluce di Caluso 2022;https://www.vivino.com/IT/en/cantine-briamara-biancamano-erbaluce-di-caluso-2022/w/2300117;images/BiancamanoErbalucediCaluso2022.png;https://images.vivino.com/thumbs/qZ0-tkR7Q72SIUahN05qAg_pb_x600.png
